PROCESSO;REF. EXTERNA;ll;DATA REGISTRO;D.I.;TX DOLAR D.I.;CLIENTE DO PROCESSO;CÓDIGO;DESCRIÇÃO DO PRODUTO;NCM;CÓD. ADIÇÃO;CÓDIGO EXPORTADOR;EXPORTADOR;FABRICANTE;QTD.;CFOP;UNIDADE;NÚMERO NOTA;FOB;FRETE;SEGURO;THC;CIF;I.I;% I.I;I.P.I.;% I.P.I.;DESPESAS;PIS;% PIS;COFINS;% COFINS;ANTIDUMPING;BC. ICMS;ICMS;% ICMS;VALOR UNITÁRIO;PESO LÍQUIDO;DIFERÊNÇA IPI;ICMS S.T.;TOTAL
54992;CT12280/19;YX190927;26/12/2019;19/2375171-0;4,081300;NUTRAMAX S.A.;325367;NOME COMERCIAL: XILITOL PÓ - CM50 - XILITOL É O NOME GENÉRICO DO COMPOSTO CONHECIDO PELO NOME QUÍMICO 1,2,3,4,5- PENTAHIDROXI-PENTANO. CAS: 87-99-0 - FÓRMULA MOLECULAR: C5H12O5 - PESO MOLECULAR: 152,15 G/MOL - XILITOL É UM COMPOSTO ORGÂNICO DE CONSTITUIÇÃO QUÍMICA DEFINIDA E ISOLADO, UM OUTRO POLIÁLCOOL, UM ÁLCOOL ACÍCLICO. XILITOL É ENCONTRADO NATURALMENTE EM DIVERSAS FRUTAS E VEGETAIS, MAS É PRODUZIDO COMERCIALMENTE A PARTIR DO MILHO - ASPECTO FÍSICO: PÓ BRANCO, FINO - ACONDICIONADO EM CAIXAS DE 20 KG PESO LÍQUIDO - É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS.  PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29054900;1;;ANYANG CITY YUXIN XYLITOL TECHNOLOGY CO., LTD;ANYANG CITY YUXIN XYLITOL TECHNOLOGY CO., LTD;0,000;5949-C5;QUILOGRAMA LIQUIDO;124202;0,00;0,00;0,00;0,00;0,00;0,00;2.00%;0,00;0.0%;739,62;0,00;2.1%;0,00;9.65%;;821,80;82,18;10.0%;0,03;24.000,00;0,00;0,00;821,80
55087;CT12375/19;HKNA19005;21/01/2020;20/0126404-5;4,182900;NUTRAMAX S.A.;458747;NOME COMERCIAL: SORBITOL PÓ HKSD40  - SORBITOL É O NOME GENÉRICO DO COMPOSTO CONHECIDO PELO NOME QUÍMICO D-GLUCITOL. SINÔNIMOS: D-GLUCITOL, D-SORBITOL, SORBIT, SORBOL - NOME IUPAC: (2R,3R,4R,5S)-HEXANE-1,2,3,4,5,6-HEXOL - CAS: 50-70-4 - EINECS (EC#): 200-061-5 - INS: 420 (I) - FÓRMULA MOLECULAR: C6H14O6 - PESO MOLECULAR: 182,17 G/MOL - SORBITOL É UM COMPOSTO ORGÂNICO DE CONSTITUIÇÃO QUÍMICA DEFINIDA E ISOLADO, UM POLIÁLCOOL, UM ÁLCOOL ACÍCLICO. SORBITOL É ENCONTRADO NATURALMENTE EM DIVERSAS FRUTAS, MAS É PRODUZIDO COMERCIALMENTE A PARTIR DO MILHO. O SORBITOL EM PÓ É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE/ADOÇANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. ASPECTO: PÓ FINO OU GRANULADO, DE COLORAÇÃO BRANCA. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29054400;1;;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;25.000,000;5949-C3;QUILOGRAMA LIQUIDO;124404;109.801,13;10.373,59;166,31;800,00;121.141,03;16.959,74;14.00%;0,00;0.0%;6.300,27;2.543,96;2.1%;11.690,10;9.65%;0,00;176.261,23;17.626,12;10.0%;7,05;25.000,00;0,00;0,00;176.261,23
55190;CT12478/19;FT1912032;17/02/2020;20/0302832-2;4,316300;NUTRAMAX S.A.;322566;NOME COMERCIAL: MALTITOL GRANULAR 50-60 MESH - MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE - NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL - SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA - CAS: 585-88-6 - EINECS (EC#): 209-567-0 - INS: 965 - FÓRMULA MOLECULAR: C12H24O11 - PESO MOLECULAR: 344,31G/MOL - ASPECTO FÍSICO: PÓ BRANCO, GRANULAR - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. O MALTITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29400093;1;;FUTASTE PHARMACEUTICAL CO., LTD.;FUTASTE PHARMACEUTICAL CO., LTD.;25.000,000;5949-C3;QUILOGRAMA LIQUIDO;126717;129.489,00;10.531,77;191,43;800,00;141.012,20;19.741,71;14.00%;0,00;0.0%;6.499,31;2.961,25;2.1%;13.607,67;9.65%;0,00;204.246,82;20.424,68;10.0%;8,17;25.000,00;0,00;0,00;204.246,82
55229;CT12516/19;172100018692;05/03/2020;20/0410968-7;4,525800;NUTRAMAX S.A.;203946;"NOME COMERCIAL: L-GLUTAMINA   É O AMINOÁCIDO LIVRE E NÃO ESSENCIAL MAIS ABUNDANTE NATURALMENTE NO TECIDO MUSCULAR. PRODUZIDO COMERCIALMENTE VIA FERMENTATIVA - NOME QUÍMICO: L-GLUTAMINA; IUPAC: L-GLUTAMINE (2S)-2-AMINO-4-CARBAMOYLBUTANOIC ACID   FÓRMULA MOLECULAR C5H10N2O3   PESO MOLECULAR: 146,13 G/MOL   CAS: 56-85-9   JECFA: 1430   FEMA: 3684   A L-GLUTAMINA  É UTILIZADA PRINCIPALMENTE COMO FONTE DE AMINOÁCIDO EM ALIMENTOS, BEBIDAS E SUPLEMENTOS NUTRICIONAIS/ESPORTIVOS. PRODUTO ISENTO DE REGISTRO CONFORME RDC 27 DE 06/08/2010.";29224220;1;;MEIHUA GROUP INTERNATIONAL TRADING (HONG KONG) LTD;TONGLIAO MEIHUA BIOLOGICAL SCI-TECH CO.,LTD;4,000;5949-C3;TONELADA METRICA;128081;106.808,88;4.344,77;137,49;284,00;111.575,14;8.926,01;8.00%;0,00;0.0%;4.107,58;0,00;0.0%;0,00;0.0%;0,00;138.454,15;13.845,42;10.0%;34.613,54;4.000,00;0,00;0,00;138.454,15
55229;CT12516/19;172100018692;05/03/2020;20/0410968-7;4,525800;NUTRAMAX S.A.;208329;"NOME COMERCIAL: L-LEUCINA. A L-LEUCINA É UM AMINOÁCIDO ESSENCIAL (QUE NÃO É PRODUZIDO PELO CORPO HUMANO, SENDO NECESSÁRIA SUA INGESTÃO VIA DIETA OU SUPLEMENTOS) DE CADEIA RAMIFICADA, IMPORTANTE NA FORMAÇÃO DA HEMOGLOBINA, SÍNTESE DE PROTEÍNAS E MUITAS FUNÇÕES METABÓLICAS. É ENCONTRADA NATURALMENTE EM MUITAS PROTEÍNAS E PLANTAS, COMO FEIJÃO, SOJA, GIRASSOL, ALFARROBA, ESPINAFRE, TRIGO, LENTILHA ETC. NOME QUÍMICO: L-ISOLEUCINA - NOME IUPAC: (2S)-2-AMINO-4-METHYLPENTANOIC ACID   SINÔNIMOS: (S)-2-AMINO-4-METHYLVALERICACID ;1-LEUCINE;2-AMINO-4-METHYLPENTANOIC ACID;2-AMINO-4-METHYLPENTANOICACID ;2-AMINO-4-METHYL-VALERICACI ;4-METHYL-L-NORVALIN ;4-METHYL-NORVALIN ;ALPHA-AMINO-GAMMA-METHYLVALERIC ACID - CAS: 61-90-5 - EINECS (EC#): 200-522-0   INS: 641   FÓRMULA MOLECULAR: C6H13NO2   FEMA: 3297 - PESO MOLECULAR: 131,17 G/MOL   A L-ISOLEUCINA É FABRICADA COMERCIALMENTE A PARTIR DA FERMENTAÇÃO DE CARBOIDRATOS E É UTILIZADA PRINCIPALMENTE COMO UM AMINOÁCIDO EM ALIMENTOS E SUPLEMENTOS NUTRICIONAIS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990;2;;MEIHUA GROUP INTERNATIONAL TRADING (HONG KONG) LTD;TONGLIAO MEIHUA BIOLOGICAL SCI-TECH CO.,LTD;2,000;5949-C3;TONELADA METRICA;128081;76.938,60;2.172,38;98,98;142,00;79.351,96;1.587,04;2.00%;0,00;0.0%;2.958,85;1.666,39;2.1%;7.657,46;9.65%;0,00;103.579,67;10.357,97;10.0%;51.789,84;2.000,00;0,00;0,00;103.579,67
55229;CT12516/19;172100018692;05/03/2020;20/0410968-7;4,525800;NUTRAMAX S.A.;350940;"NOME COMERCIAL: L-ISOLEUCINA. A L-ISOLEUCINA É UM AMINOÁCIDO DE CADEIA RAMIFICADA E ESSENCIAL, OU SEJA, QUE NÃO É PRODUZIDO PELO CORPO HUMANO, SENDO NECESSÁRIA SUA INGESTÃO VIA DIETA OU SUPLEMENTOS. É ENCONTRADA NATURALMENTE EM AMÊNDOAS, CASTANHAS E PROTEÍNAS DE SOJA. NOME QUÍMICO: L-ISOLEUCINA - NOME IUPAC: (2S,3S)-2-AMINO-3-METHYLPENTANOIC ACID - SINÔNIMOS: 2-AMINO-3-METHYLVALERIC ACID; (2S)-2-AMINO-3-METHYLPENTANOIC ACID; (2S,3S)-(+)-ISOLEUCINE; L-2-AMINO-3-METHYLVALERIC ACID; L-(+)-ISOLEUCINE; (2S,3S)-2-AMINO-3-METHYL-PENTANOIC ACID; (2S,3S)-A-AMINO-B-METHYL-N-VALERIC ACID; (2S,3S)-A-AMINO-B-METHYLVALERIC ACID - CAS: 73-32-5 - EINECS (EC#): 200-798-2 - INS: 641 - FÓRMULA MOLECULAR: C6H13NO2 - PESO MOLECULAR: 131,17 G/MOL - A L-ISOLEUCINA É FABRICADA COMERCIALMENTE A PARTIR DA FERMENTAÇÃO DE CARBOIDRATOS E É UTILIZADA PRINCIPALMENTE COMO UM AMINOÁCIDO EM ALIMENTOS E SUPLEMENTOS NUTRICIONAIS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990;3;;MEIHUA GROUP INTERNATIONAL TRADING (HONG KONG) LTD;TONGLIAO MEIHUA BIOLOGICAL SCI-TECH CO.,LTD;2,000;5949-C3;TONELADA METRICA;128081;86.895,36;2.172,38;111,74;142,00;89.321,49;1.786,43;2.00%;0,00;0.0%;3.341,76;1.875,75;2.1%;8.619,52;9.65%;0,00;116.605,50;11.660,55;10.0%;58.302,75;2.000,00;0,00;0,00;116.605,50
55229;CT12516/19;172100018692;05/03/2020;20/0410968-7;4,525800;NUTRAMAX S.A.;203944;"NOME COMERCIAL: L-VALINA. A L-VALINA É UM AMINOÁCIDO DE CADEIA RAMIFICADA E ESSENCIAL, OU SEJA, QUE NÃO É PRODUZIDO PELO CORPO HUMANO, SENDO NECESSÁRIA SUA INGESTÃO VIA DIETA OU SUPLEMENTOS. É ENCONTRADA NATURALMENTE EM GRÃOS, LATICÍNIOS, COGUMELOS, CARNES, AMENDOINS E PROTEÍNAS DE SOJA. NOME QUÍMICO: L-VALINA OU (2S)-2-AMINO-3-METHYLBUTANOIC ACID   SINÔNIMOS: L-2-AMINO-3-METHYLBUTYRIC ACID; L-VALINE, FCC GRADE L-2-AMINO-3-METHYLBUTYRIC ACID, FCC GRADE; H-VAL-OH; 2-AMINO-3-METHYLBUTANOIC ACID; LVALINE; L-2-AMINOISOVALERIC ACID; (S)-(+)-2-AMINO-3-METHYLBUTYRIC ACID; ; 1-2-AMINO-3-METHYLBUTYRIC ACID; VALINE - CAS: 72-18-4 - EINECS (EC#): 200-773-6   FÓRMULA MOLECULAR: C5H11NO2   PESO MOLECULAR: 117.1478 G/MOL   A L-VALINA É FABRICADA COMERCIALMENTE A PARTIR DA FERMENTAÇÃO DE CARBOIDRATOS E É UTILIZADA PRINCIPALMENTE COMO UM AMINOÁCIDO EM ALIMENTOS E SUPLEMENTOS NUTRICIONAIS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990;4;;MEIHUA GROUP INTERNATIONAL TRADING (HONG KONG) LTD;TONGLIAO MEIHUA BIOLOGICAL SCI-TECH CO.,LTD;2,000;5949-C3;TONELADA METRICA;128081;28.059,96;2.172,38;36,21;142,00;30.410,55;608,21;2.00%;0,00;0.0%;1.079,11;0,00;0.0%;0,00;0.0%;0,00;35.664,30;3.566,43;10.0%;17.832,15;2.000,00;0,00;0,00;35.664,30
55255;CT12542/19;HKNA19006;03/02/2020;20/0215507-0;4,269500;NUTRAMAX S.A.;458747;NOME COMERCIAL: SORBITOL PÓ HKSD40  - SORBITOL É O NOME GENÉRICO DO COMPOSTO CONHECIDO PELO NOME QUÍMICO D-GLUCITOL. SINÔNIMOS: D-GLUCITOL, D-SORBITOL, SORBIT, SORBOL - NOME IUPAC: (2R,3R,4R,5S)-HEXANE-1,2,3,4,5,6-HEXOL - CAS: 50-70-4 - EINECS (EC#): 200-061-5 - INS: 420 (I) - FÓRMULA MOLECULAR: C6H14O6 - PESO MOLECULAR: 182,17 G/MOL - SORBITOL É UM COMPOSTO ORGÂNICO DE CONSTITUIÇÃO QUÍMICA DEFINIDA E ISOLADO, UM POLIÁLCOOL, UM ÁLCOOL ACÍCLICO. SORBITOL É ENCONTRADO NATURALMENTE EM DIVERSAS FRUTAS, MAS É PRODUZIDO COMERCIALMENTE A PARTIR DO MILHO. O SORBITOL EM PÓ É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE/ADOÇANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. ASPECTO: PÓ FINO OU GRANULADO, DE COLORAÇÃO BRANCA. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29054400;1;;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;20.000,000;5949-C3;QUILOGRAMA;125684;89.659,50;8.342,94;132,61;560,31;98.695,37;13.817,35;14.00%;0,00;0.0%;3.720,41;2.072,60;2.1%;9.524,10;9.65%;0,00;142.033,15;14.203,32;10.0%;7,10;20.000,00;0,00;0,00;142.033,15
55255;CT12542/19;HKNA19006;03/02/2020;20/0215507-0;4,269500;NUTRAMAX S.A.;495722;"D-XYLOSE - NOME COMERCIAL: XILOSE OU D-XILOSE - A XILOSE É UMA ALDOPENTOSE, UM MONOSSACARÍDIO (CARBOIDRATO) COMPOSTO POR 5 ÁTOMOS DE CARBONO E UM GRUPO FUNCIONAL ALDEÍDO. TAMBÉM É CONHECIDA COMO AÇÚCAR DA MADEIRA - SINÔNIMOS: D-XYLOSE; XYLOSE; D-XYLOPYRANOSE; XYLOSIDE; WOOD SUGAR; XYLOPYRANOSE - CAS: 58-86-6 - FÓRMULA MOLECULAR: C5H10O5 - PESO MOLECULAR: 150,13 G/MOL - A XILOSE É UM CARBOIDRATO (AÇÚCAR QUIMICAMENTE PURO) ENCONTRADO NATURALMENTE EM DIVERSOS VEGETAIS, COMO CARVALHO E MILHO. É PRODUZIDA COMERCIALMENTE A PARTIR DA HIDRÓLISE DA HEMICELULOSE DAS ESPIGAS DE MILHO E POSTERIOR PURIFICAÇÃO.";29400019;2;;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;300,000;5949-C3;QUILOGRAMA LIQUIDO;125684;4.226,81;125,14;6,23;8,40;4.366,58;87,33;2.00%;0,00;0.0%;175,39;91,69;2.1%;421,37;9.65%;0,00;5.713,73;571,37;10.0%;19,05;300,00;0,00;0,00;5.713,73
55255;CT12542/19;HKNA19006;03/02/2020;20/0215507-0;4,269500;NUTRAMAX S.A.;495687;MALTITOL HKMP100 - NOME COMERCIAL: MALTITOL PÓ - MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE - NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL  - SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA - CAS: 585-88-6 - EINECS (EC#): 209-567-0 - INS: 965 - FÓRMULA MOLECULAR: C12H24O11 - PESO MOLECULAR: 344,31G/MOL - ASPECTO FÍSICO: PÓ BRANCO, FINO - ACONDICIONADO EM CAIXAS DE 25 KG PESO LÍQUIDO - O MALTITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010. LOTE: MP1220059 - FABRICAÇÃO: 08/09/2022 - VALIDADE: 07/09/2025;29400093;3;MALTITOL POWDER;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;5.400,000;5949-C3;QUILOGRAMA LIQUIDO;125684;36.888,48;2.252,59;54,44;151,28;39.346,78;5.508,55;14.00%;0,00;0.0%;1.530,68;826,28;2.1%;3.796,96;9.65%;0,00;56.676,95;5.667,70;10.0%;10,50;5.400,00;0,00;0,00;56.676,95
55342;CT12624/19;3931252409;17/01/2020;20/0106610-3;4,172600;NUTRAMAX S.A.;288298;"NOME COMERCIAL: ÁCIDO ASCÓRBICO (VITAMINA C) - NOMES QUÍMICOS: L-ÁCIDO ASCÓRBICO; ÁCIDO ASCÓRBICO; 2,3-DIDEHYDRO-LTHREO-HEXONO-1,4-LACTONE, 3- KETO-L-GULOFURANOLACTONE - SINÔNIMOS: VITAMINA C, INS300 - CAS: 50-81-7 - EINECS (EC#): 200-066-2 - INS: 300 - FÓRMULA MOLECULAR: C6H8O6 - PESO MOLECULAR: 176,13 G/MOL. ASPECTO FÍSICO: PÓ BRANCO OU OFF-WHITE, CRISTALINO - ACONDICIONADO EM CAIXAS/BARRICAS DE 25 KG PESO LÍQUIDO. O ÁCIDO ASCÓRBICO É UTILIZADO PRINCIPALMENTE COMO ANTIOXIDANTE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010. LOTE XXXXX / DABRICAÇÃO: XXXXX / VALIDADE: XXXXXX";29362710;1;;DSM NUTRITIONAL PRODUCTS MEXICO, S.A. DE C.V.;DSM JIANGSHAN PHARMACEUTICAL (JIANGSU) CO.,LTD.;21.000,000;5949-C3;QUILOGRAMA;124086;227.823,96;7.802,76;265,75;1.365,00;237.257,47;4.745,15;2.00%;0,00;0.0%;6.060,23;0,00;0.0%;0,00;0.0%;0,00;275.625,39;27.562,54;10.0%;13,13;21.000,00;0,00;0,00;275.625,39
80708;OCCT00048/22;FOX 00221;01/02/2022;22/0203321-0;5,357400;NUTRAMAX S.A.;458747;NOME COMERCIAL: SORBITOL PÓ HKSD40  - SORBITOL É O NOME GENÉRICO DO COMPOSTO CONHECIDO PELO NOME QUÍMICO D-GLUCITOL. SINÔNIMOS: D-GLUCITOL, D-SORBITOL, SORBIT, SORBOL - NOME IUPAC: (2R,3R,4R,5S)-HEXANE-1,2,3,4,5,6-HEXOL - CAS: 50-70-4 - EINECS (EC#): 200-061-5 - INS: 420 (I) - FÓRMULA MOLECULAR: C6H14O6 - PESO MOLECULAR: 182,17 G/MOL - SORBITOL É UM COMPOSTO ORGÂNICO DE CONSTITUIÇÃO QUÍMICA DEFINIDA E ISOLADO, UM POLIÁLCOOL, UM ÁLCOOL ACÍCLICO. SORBITOL É ENCONTRADO NATURALMENTE EM DIVERSAS FRUTAS, MAS É PRODUZIDO COMERCIALMENTE A PARTIR DO MILHO. O SORBITOL EM PÓ É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE/ADOÇANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. ASPECTO: PÓ FINO OU GRANULADO, DE COLORAÇÃO BRANCA. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29054400;1;;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;25.000,000;5949-C3;QUILOGRAMA;182003;160.722,00;69.710,49;311,10;840,00;231.583,59;0,00;0.00%;0,00;0.0%;28.214,90;4.863,25;2.1%;22.347,81;9.65%;0,00;318.899,50;31.889,95;10.0%;12,76;25.000,00;0,00;0,00;318.899,50
68021;OCCT00068/21;FOX 00134;18/03/2021;21/0530297-0;5,657900;NUTRAMAX S.A.;642958;XYLITOL, C;29054900;1;;YUSWEET CO., LTD;YUSWEET CO., LTD;50,000;5949-C3;TONELADA;156599;753.915,18;88.263,24;1.076,19;1.784,00;845.038,60;16.900,77;2.00%;0,00;0.0%;30.279,91;17.745,81;2.1%;81.546,22;9.65%;0,00;1.101.679,24;110.167,92;10.0%;22.033,58;50.000,00;0,00;0,00;1.101.679,24
110936;OCCT00084/24;SAP 00356;23/01/2024;24/0174537-7;4,949000;DISPROQUIMA BRASIL SA;1069620;NOME COMERCIAL: SORBITOL PÓ - SORBITOL É O NOME GENÉRICO DO COMPOSTO CONHECIDO PELO NOME QUÍMICO D-GLUCITOL. SINÔNIMOS: D-GLUCITOL, D-SORBITOL, SORBIT, SORBOL - NOME IUPAC: (2R,3R,4R,5S)-HEXANE-1,2,3,4,5,6-HEXOL - CAS: 50-70-4 - EINECS (EC#): 200-061-5 - INS: 420 (I) - FÓRMULA MOLECULAR: C6H14O6 - PESO MOLECULAR: 182,17 G/MOL - SORBITOL É UM COMPOSTO ORGÂNICO DE CONSTITUIÇÃO QUÍMICA DEFINIDA E ISOLADO, UM POLIÁLCOOL, UM ÁLCOOL ACÍCLICO. SORBITOL É ENCONTRADO NATURALMENTE EM DIVERSAS FRUTAS, MAS É PRODUZIDO COMERCIALMENTE A PARTIR DO MILHO. O SORBITOL EM PÓ É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE/ADOÇANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. SORBITOL EM PÓ ACONDICIONADO EM SACOS DE 20 KG PESO LÍQUIDO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29054400;1;SORBITOL POWDER;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;20.000,000;5949-C3;QUILOGRAMA LIQUIDO;251018;113.827,00;11.085,76;156,87;0,00;125.069,63;0,00;0.00%;0,00;0.0%;3.220,23;2.626,46;2.1%;12.069,21;9.65%;0,00;158.872,81;15.887,28;10.0%;7,94;20.000,00;0,00;0,00;158.872,81
110936;OCCT00084/24;SAP 00356;23/01/2024;24/0174537-7;4,949000;DISPROQUIMA BRASIL SA;1055251;NOME COMERCIAL: SORBITOL LÍQUIDO (XAROPE DE SORBITOL OU SORBITOL SOLUTION) - SORBITOL É O NOME GENÉRICO DO COMPOSTO CONHECIDO PELO NOME QUÍMICO D-GLUCITOL. SINÔNIMOS: D-GLUCITOL, D-SORBITOL, SORBIT, SORBOL - NOME IUPAC: (2R,3R,4R,5S)-HEXANE-1,2,3,4,5,6-HEXOL - CAS: 50-70-4 - EINECS (EC#): 200-061-5 - INS: 420 (I) - FÓRMULA MOLECULAR: C6H14O6 - PESO MOLECULAR: 182,17 G/MOL - SORBITOL É UM COMPOSTO ORGÂNICO DE CONSTITUIÇÃO QUÍMICA DEFINIDA E ISOLADO, UM POLIÁLCOOL, UM ÁLCOOL ACÍCLICO. SORBITOL É ENCONTRADO NATURALMENTE EM DIVERSAS FRUTAS, MAS É PRODUZIDO COMERCIALMENTE A PARTIR DO MILHO. O SORBITOL LÍQUIDO É COMPOSTO DE SÓLIDOS (PREDOMINANTEMENTE SORBITOL E OUTROS POLIÓIS EM MENOR QUANTIDADE) E DE ÁGUA E É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. É UTILIZADO PRINCIPALMENTE COMO ADOÇANTE. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29054400;1;;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;20.000,000;5949-C3;QUILOGRAMALIQUIDO;251018;53.449,20;11.085,76;73,66;0,00;64.608,62;0,00;0.00%;0,00;0.0%;1.512,11;1.356,78;2.1%;6.234,73;9.65%;0,00;81.902,48;8.190,25;10.0%;4,10;20.000,00;0,00;0,00;81.902,48
110936;OCCT00084/24;SAP 00356;23/01/2024;24/0174537-7;4,949000;DISPROQUIMA BRASIL SA;746288;NOME COMERCIAL: XILITOL CRISTALINO   XILITOL É O NOME GENÉRICO DO COMPOSTO CONHECIDO PELO NOME QUÍMICO 1,2,3,4,5- PENTAHIDROXI-PENTANO. CAS: 87-99-0 - FÓRMULA MOLECULAR: C5H12O5 - PESO MOLECULAR: 152,15 G/MOL   XILITOL É UM COMPOSTO ORGÂNICO DE CONSTITUIÇÃO QUÍMICA DEFINIDA E ISOLADO, UM OUTRO POLIÁLCOOL, UM ÁLCOOL ACÍCLICO. XILITOL É ENCONTRADO NATURALMENTE EM DIVERSAS FRUTAS E VEGETAIS, MAS É PRODUZIDO COMERCIALMENTE A PARTIR DO MILHO - ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO   É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS.  PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29054900;2;;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;ZHEJIANG HUAKANG PHARMACEUTICAL CO., LTD;30.000,000;5949-C3;QUILOGRAMA LIQUIDO;251018;386.022,00;16.628,64;531,93;0,00;403.182,57;0,00;0.00%;0,00;0.0%;10.920,79;8.466,83;2.1%;38.907,11;9.65%;0,00;512.752,55;51.275,26;10.0%;17,09;30.000,00;0,00;0,00;512.752,55
