PROCESSO;REF. EXTERNA;ll;DATA REGISTRO;D.I.;TX DOLAR D.I.;CLIENTE DO PROCESSO;CÓDIGO;DESCRIÇÃO DO PRODUTO;NCM;CÓD. ADIÇÃO;CÓDIGO EXPORTADOR;EXPORTADOR;FABRICANTE;QTD.;CFOP;UNIDADE;NÚMERO NOTA;FOB;FRETE;SEGURO;THC;CIF;I.I;% I.I;I.P.I.;% I.P.I.;DESPESAS;PIS;% PIS;COFINS;% COFINS;ANTIDUMPING;BC. ICMS;ICMS;% ICMS;VALOR UNITÁRIO;PESO LÍQUIDO;DIFERÊNÇA IPI;ICMS S.T.;TOTAL
71923;OCCT03970/21;FOX 00177;2021-07-23;21/1401468-0;5,197800;NUTRAMAX S.A.;622773;NOME COMERCIAL: GOMA GUAR 5000 (200 MESH) AGRO GUMS -  GOMA GUAR É O NOME GENÉRICO DO POLISSACARÍDEO OBTIDO DAS SEMENTES DA PLANTA CYAMOPSIS TETRAGONOLOBUS (L.) TAUB. (FAM. LEGUMINOSAE). SINÔNIMOS: GUM CYAMOPSIS, GUAR FLOUR - CAS: 9000-30-0   A GOMA GUAR É COMPOSTA PRINCIPALMENTE DE POLISSACARÍDEOS DE ALTO PESO MOLECULAR (50.000   8.000.000 G/MOL) COMPOSTOS POR GALACTOMANANAS. PESO MOLECULAR E FÓRMULA MOLECULAR VARIÁVEIS. É UTILIZADA PRINCIPALMENTE COMO ESPESSANTE, ESTABILIZANTE E EMULSIFICANTE EM BEBIDAS E ALIMENTOS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;13023220.0;1;;AGRO GUMS;AGRO GUMS;0,000;5949-C5;TONELADA;167468;0,00;0,00;0,00;0,00;0,00;0,00;2.00%;0,00;0.0%;3.302,34;0,00;2.1%;0,00;9.65%;;3.669,27;366,93;10.0%;73,39;50.000,00;0,00;0,00;3.669,27
73957;OCCT06004/21;FOX 00184;2021-08-12;21/1528193-3;5,201300;NUTRAMAX S.A.;278578;NOME COMERCIAL: GOMA XANTANA 80 MESH - GOMA XANTANA É O NOME GENÉRICO DO POLISSACARÍDEO DE ALTO PESO MOLECULAR PRODUZIDO VIA FERMENTAÇÃO DE CARBOIDRATOS POR XANTHOMONAS CAMPESTRIS   NOMES QUÍMICOS: GOMA XANTANA   SINÔNIMOS: XANTHAN GUM, INS 415 - CAS: 11138-66-2   EINECS (EC#): 234-394-2   INS: 415 - FÓRMULA MOLECULAR: (C35H49O29)N   PESO MOLECULAR: VARIÁVEL   ASPECTO FÍSICO: PÓ FINO DE COLORAÇÃO CREME OU OFF-WHITE - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO   A GOMA XANTANA É UTILIZADA PRINCIPALMENTE COMO ESPESSANTE, ESTABILIZANTE, EMULSIFICANTE E AGENTE DE AERAÇÃO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;39139020.0;5;;DISPROQUIMA PORTUGAL - PRODUTOS QUIMICOS, LTD;XINJIANG FUFENG BIOTECHNOLOGIES CO., LTD;1.750,000;5949-C3;QUILOGRAMA LIQUIDO (;168542;21.990,43;704,83;33,34;53,42;22.782,02;0,00;0.00%;1.139,10;5.0%;696,13;478,42;2.1%;2.198,46;9.65%;0,00;29.061,14;2.906,11;10.0%;16,61;1.750,00;313,96;0,00;30.514,20
73957;OCCT06004/21;FOX 00184;2021-08-12;21/1528193-3;5,201300;NUTRAMAX S.A.;626818;NOME COMERCIAL: CELULOSE MICROCRISTALINA HICEL 90M - CELULOSE MICROCRISTALINA É O NOME GENÉRICO PARA O POLÍMERO NATURAL COMPOSTO DE UNIDADES DE GLICOSE CONECTADAS ENTRE SI POR LIGAÇÕES GLICOSÍDICAS DO TIPO B-1,4 - NOMES QUÍMICOS: CELULOSE, CELULOSE MICROCRISTALINA, CELLULOSE GEL - INS: 460(I) - CAS: 9004-34-6 - EINECS: 232-674-9 - FÓRMULA MOLECULAR: [C6 H10O5 ]N - PESO MOLECULAR: VARIÁVEL - ESTADO FÍSICO: PÓ BRANCO OU OFF-WHITE, FINO OU GRANULADO. ACONDICIONADO EM SACOS DE 20 KG PESO LÍQUIDO. A CELULOSE MICROCRISTALINA É A POLPA DE MADEIRA REFINADA LARGAMENTE USADA COMO TEXTURIZANTE, AGENTE ANTIUMECTANTE, SUBSTITUTO DE GORDURA, EMULSIFICANTE E AGENTE DE CORPO NA FABRICAÇÃO DE ALIMENTOS, BEBIDAS, COMPRIMIDOS ETC. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;39129031.0;4;;DISPROQUIMA PORTUGAL - PRODUTOS QUIMICOS, LTD;SIGACHI INDUSTRIES LIMITED;500,000;5949-C3;QUILOGRAMALIQUIDO;168542;7.509,64;201,38;11,38;15,26;7.737,66;1.083,27;14.00%;441,05;5.0%;237,69;162,49;2.1%;746,68;9.65%;0,00;11.075,33;1.107,53;10.0%;22,15;500,00;112,72;0,00;11.629,10
73957;OCCT06004/21;FOX 00184;2021-08-12;21/1528193-3;5,201300;NUTRAMAX S.A.;626820;NOME COMERCIAL: CROSCARMELOSE SÓDICA HILOSE - A CROSCARMELOSE SÓDICA É UMA CARBOXIMETILCELULOSE COM LIGAÇÕES INTERNAS CRUZADAS - NOMES QUÍMICOS: CROSS-LINKED CARBOXYMETHYL CELLULOSE, CROSS-LINKED SODIUM CMC, CROSSLINKED CMC, CROSCARMELLOSE SODIUM, CROSS-LINKED CELLULOSE GUM - INS: 468 - CAS: 74811-65-7 - E-NUMBER 468 - FÓRMULA MOLECULAR: C6H7O2(OR1)(OR2)(OR3) - PESO MOLECULAR: VARIÁVEL - ESTADO FÍSICO: PÓ BRANCO OU OFF-WHITE - ACONDICIONADO EM SACOS DE 20 KG PESO LÍQUIDO. A CROSCARMELOSE SÓDICA É PRINCIPALMENTE USADA COMO SUPERDESINTEGRANTE EM COMPRIMIDOS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;39123111.0;3;;DISPROQUIMA PORTUGAL - PRODUTOS QUIMICOS, LTD;SIGACHI INDUSTRIES LIMITED;500,000;5949-C3;QUILOGRAMALIQUIDO;168542;23.812,72;201,39;36,05;15,26;24.065,42;3.369,16;14.00%;1.371,72;5.0%;753,32;505,37;2.1%;2.322,31;9.65%;0,00;34.461,75;3.446,18;10.0%;68,92;500,00;351,37;0,00;36.184,84
74256;OCCT06303/21;FOX 00188;2021-09-06;21/1695193-2;5,168500;NUTRAMAX S.A.;603155;"NOME COMERCIAL: LACTATO DE CÁLCIO EM PÓ GRAU ALIMENTÍCIO   LACTATO DE CÁLCIO É O NOME DO SAL NATURAL DE CÁLCIO COMERCIALMENTE OBTIDO PELA REAÇÃO DE ÁCIDO LÁTICO COM CARBONATO DE CÁLCIO OU HIDRÓXIDO DE CÁLCIO   NOMES QUÍMICOS: LACTATO DE CÁLCIO   SINÔNIMOS: CALCIUM DILACTATE; CALCIUM DILACTATE HYDRATE; 2-HYDROXYPROPANOIC ACID CALCIUM SALT; CALCIUM LACTATE, TRIHYDRATE; - CAS: 814-80-2   EINECS (EC#): 212-406-7   INS: 327   FÓRMULA MOLECULAR: C6H10CAO6 · XH2O (X = 0 - 5)   PESO MOLECULAR: 218,22 G/MOL   ESTADO FÍSICO:  PÓ BRANCO, FINO. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. O LACTATO DE CÁLCIO É UTILIZADO PRINCIPALMENTE COMO FONTE NATURAL DE CÁLCIO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29181100.0;1;;HENAN JINDAN LACTIC ACID TECHNOLOGY CO., LTD.;HENAN JINDAN LACTIC ACID TECHNOLOGY CO., LTD.;25,000;5949-C3;TONELADA;170229;180.897,50;51.747,02;285,09;760,00;233.689,62;28.042,75;12.00%;0,00;0.0%;21.318,21;0,00;0.0%;0,00;0.0%;0,00;314.500,64;31.450,06;10.0%;12.580,03;25.000,00;0,00;0,00;314.500,64
74148;OCCT06195/21;FOX00183;2021-09-28;21/1854540-0;5,347800;NUTRAMAX S.A.;117468;NOME COMERCIAL: SUCRALOSE - SUCRALOSE E O NOME GENERICO DO EDULCORANTE ARTIFICIAL DERIVADO DA SACAROSE - NOMES QUIMICOS: SUCRALOSE OU 1,6-DICLORO-1,6-DIDEOXI-D-FRUTOFURANOSIL-4-CLORO-4-DEOXI-ALFA-DGALACTOPIRANOSIDIO - SINÔNIMOS: 4,1,6-TRICLOROGALACTOSACAROSE - CAS: 56038-13-2 - EINECS (EC#): 259-952-2 - INS: 955 - FORMULA MOLECULAR: C12H19CL3O8 - PESO MOLECULAR: 397,64 G/MOL -  A SUCRALOSE EM PO E UTILIZADA PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO ACUCAR) EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUCÃO RDC ANVISA NR. 27 DE 06/08/2010.;29321400.0;1;;LIJIN KANGHUA IMPORT & EXPORT TRADING CO., LTD;LIJIN KANGHUA IMPORT & EXPORT TRADING CO., LTD;1.500,000;5949-C3;QUILOGRAMA LIQUIDO;171843;216.585,90;4.267,54;273,81;126,00;221.253,25;4.425,07;2.00%;0,00;0.0%;5.879,20;4.646,31;2.1%;21.350,93;9.65%;0,00;286.171,95;28.617,20;10.0%;190,78;1.500,00;0,00;0,00;286.171,95
74310;OCCT06357/21;FOX 00192 + 189;2021-10-08;21/1930231-5;5,514000;NUTRAMAX S.A.;690957;NOME COMERCIAL: POLIDEXTROSE (POLYDEXTROSE ) EM PÓ - POLIDEXTROSE É O NOME GENÉRICO DO POLÍMERO COM LIGAÇÕES RANDÔMICAS OBTIDO PELA CONDENSAÇÃO DE DEXTROSE, ÁCIDO CÍTRICO E SORBITOL - CAS: 68424-04-4 - EINECS (EC#): 232-536-8 - INS: 1200 - FÓRMULA MOLECULAR: (C6H10O5)N - PESO MOLECULAR: VARIÁVEL, PORÉM MENOR QUE 22000 G/MOL - ASPECTO: PÓ FINO, DE COLORAÇÃO BRANCA OU OFF-WHITE. ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO. A POLIDEXTROSE É UTILIZADA PRINCIPALMENTE COMO FIBRA DIETÉTICA SOLÚVEL, AGENTE DE CORPO, ESPESSANTE OU ESTABILIZANTE EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;39071041.0;9;;SHANDONG BAILONG CHUANGYUAN BIO-TECH CO.,LTD;SHANDONG BAILONG CHUANGYUAN BIO-TECH CO.,LTD;18.000,000;5949-C3;QUILOGRAMALIQUIDO;172779;124.065,00;41.663,84;171,15;573,18;166.473,17;3.329,46;2.00%;8.490,13;5.0%;6.831,23;3.495,93;2.1%;16.064,66;9.65%;0,00;217.993,85;21.799,39;10.0%;12,11;18.000,00;2.409,56;0,00;228.893,54
74310;OCCT06357/21;FOX 00192 + 189;2021-10-08;21/1930231-5;5,514000;NUTRAMAX S.A.;151423;"NOME COMERCIAL: XILO-OLIGOSSACARÍDEOS 95% (XOS95P) EM PÓ - XILO-OLIGOSSACARÍDEOS (XOS) SÃO CARBOIDRATOS NATURAIS (PRESENTES EM MADEIRA, BETERRABA, MILHO ETC.) COMPOSTOS DE 2 A 7 MOLÉCULAS DE XILOSE LIGADAS ENTRE SI POR LIGAÇÕES GLICOSÍDICAS DO TIPO ? 1-4. SÃO OBTIDOS COMERCIALMENTE PELA HIDRÓLISE ENZIMÁTICA DE ESPIGAS DE MILHO. SINÔNIMOS: XOS, XYLO-OLIGOSACCHARIDES; 
FÓRMULA MOLECULAR: C5NH8N+2O4N+1 (FAIXA DE PESO MOLECULAR: 282 A 942 G/MOL) - PESO MOLECULAR: 132N+18 (N=2~7) -   ESTADO FÍSICO: PÓ, BRANCO OU OFF-WHITE. ACONDICIONADO EM CAIXA DE PAPELÃO COM SACO INTERNO DE POLIETILENO DE 25 KG PESO LÍQUIDO CADA. OS XILO-OLIGOSSACARÍDEOS (XOS) SÃO UTILIZADOS PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) NATURAL OU FIBRA PREBIÓTICA EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29400019.0;7;;SHANDONG BAILONG CHUANGYUAN BIO-TECH CO.,LTD;SHANDONG BAILONG CHUANGYUAN BIO-TECH CO.,LTD;20,000;5949-C3;QUILOGRAMA LIQUIDO (;172779;2.315,88;46,26;3,20;0,64;2.365,98;47,32;2.00%;0,00;0.0%;127,52;49,68;2.1%;228,31;9.65%;0,00;3.132,01;313,20;10.0%;156,60;20,00;0,00;0,00;3.132,01
74310;OCCT06357/21;FOX 00192 + 189;2021-10-08;21/1930231-5;5,514000;NUTRAMAX S.A.;203946;"NOME COMERCIAL: L-GLUTAMINA   É O AMINOÁCIDO LIVRE E NÃO ESSENCIAL MAIS ABUNDANTE NATURALMENTE NO TECIDO MUSCULAR. PRODUZIDO COMERCIALMENTE VIA FERMENTATIVA - NOME QUÍMICO: L-GLUTAMINA; IUPAC: L-GLUTAMINE (2S)-2-AMINO-4-CARBAMOYLBUTANOIC ACID   FÓRMULA MOLECULAR C5H10N2O3   PESO MOLECULAR: 146,13 G/MOL   CAS: 56-85-9   JECFA: 1430   FEMA: 3684   A L-GLUTAMINA  É UTILIZADA PRINCIPALMENTE COMO FONTE DE AMINOÁCIDO EM ALIMENTOS, BEBIDAS E SUPLEMENTOS NUTRICIONAIS/ESPORTIVOS. PRODUTO ISENTO DE REGISTRO CONFORME RDC 27 DE 06/08/2010.";29224220.0;1;;NANJING JOYFUL IMP. / EXP. CO., LTD;XINJIANG MEIHUA AMINO ACID CO.,LTD;3.475,000;5949-C3;QUILOGRAMALIQUIDO;172779;146.582,80;8.043,44;201,48;110,66;154.938,38;12.395,07;8.00%;0,00;0.0%;8.071,10;0,00;0.0%;0,00;0.0%;0,00;194.893,94;19.489,39;10.0%;56,08;3.475,00;0,00;0,00;194.893,94
74310;OCCT06357/21;FOX 00192 + 189;2021-10-08;21/1930231-5;5,514000;NUTRAMAX S.A.;672118;"NOME COMERCIAL: L-VALINA. A L-VALINA É UM AMINOÁCIDO DE CADEIA RAMIFICADA E ESSENCIAL, OU SEJA, QUE NÃO É PRODUZIDO PELO CORPO HUMANO, SENDO NECESSÁRIA SUA INGESTÃO VIA DIETA OU SUPLEMENTOS. É ENCONTRADA NATURALMENTE EM GRÃOS, LATICÍNIOS, COGUMELOS, CARNES, AMENDOINS E PROTEÍNAS DE SOJA. NOME QUÍMICO: L-VALINA OU (2S)-2-AMINO-3-METHYLBUTANOIC ACID SINÔNIMOS: L-2-AMINO-3-METHYLBUTYRIC ACID; L-VALINE, FCC GRADE L-2-AMINO-3-METHYLBUTYRIC ACID, FCC GRADE; H-VAL-OH; 2-AMINO-3-METHYLBUTANOIC ACID; LVALINE; L-2-AMINOISOVALERIC ACID; (S)-(+)-2-AMINO-3-METHYLBUTYRIC ACID; ; 1-2-AMINO-3-METHYLBUTYRIC ACID; VALINE - CAS: 72-18-4 - EINECS (EC#): 200-773-6 FÓRMULA MOLECULAR: C5H11NO2 PESO MOLECULAR: 117.1478 G/MOL A L-VALINA É FABRICADA COMERCIALMENTE A PARTIR DA FERMENTAÇÃO DE CARBOIDRATOS E É UTILIZADA PRINCIPALMENTE COMO UM AMINOÁCIDO EM ALIMENTOS E SUPLEMENTOS NUTRICIONAIS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990.0;2;;NANJING JOYFUL IMP. / EXP. CO., LTD;XINJIANG MEIHUA AMINO ACID CO.,LTD;500,000;5949-C3;QUILOGRAMA LIQUIDO;172779;12.489,21;1.157,33;17,15;15,92;13.679,61;273,59;2.00%;0,00;0.0%;687,68;0,00;0.0%;0,00;0.0%;0,00;16.267,65;1.626,77;10.0%;32,54;500,00;0,00;0,00;16.267,65
74310;OCCT06357/21;FOX 00192 + 189;2021-10-08;21/1930231-5;5,514000;NUTRAMAX S.A.;157352;NOME COMERCIAL: GOMA GELANA DE ALTA ACILAÇÃO (GELLAN GUM HIGH ACYL)   POLISSACARÍDEO (HIDROCOLÓIDE) DE ALTO PESO MOLECULAR PRODUZIDO COMERCIALMENTE VIA FERMENTAÇÃO DE CARBOIDRATOS POR PSEUDOMONAS ELODEA. A ESTRUTURA QUÍMICA DA GOMA GELANA É PRINCIPALMENTE COMPOSTA POR UM TETRASSACARÍDEO (UNIDADE DE REPETIÇÃO ) COMPOSTO POR 2 UNIDADES DE GLICOSE, 1 ÁCIDO GLUCURÔNICO E 1 RAMNOSE, E SUBSTITUÍDO COM GRUPOS ACIL (GLICERIL E ACETIL) - ESTADO FÍSICO: PÓ BRANCO/OFF-WHITE OU AMARELADO. ACONDICIONADO EM BARRICAS DE 25 KG PESO LÍQUIDO - USADA COMO ESPESSANTE/GELIFICANTE/ESTABILIZANTE EM ALIMENTOS E BEBIDAS - CAS: 71010-52-1   INS: 418   PESO MOLECULAR APROXIMADO (VARIÁVEL) DE 500.000 G/MOL E FÓRMULA MOLECULAR VARIÁVEL - PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;39139090.0;10;;NANJING JOYFUL IMP. / EXP. CO., LTD;XINJIANG FUFENG BIOTECHNOLOGIES CO.,LTD.;50,000;5949-C3;QUILOGRAMA LIQUIDO;172779;5.238,30;115,72;7,19;1,59;5.362,81;107,26;2.00%;273,50;5.0%;288,43;112,61;2.1%;517,51;9.65%;0,00;7.098,46;709,85;10.0%;141,97;50,00;81,42;0,00;7.453,38
74310;OCCT06357/21;FOX 00192 + 189;2021-10-08;21/1930231-5;5,514000;NUTRAMAX S.A.;208329;"NOME COMERCIAL: L-LEUCINA. A L-LEUCINA É UM AMINOÁCIDO ESSENCIAL (QUE NÃO É PRODUZIDO PELO CORPO HUMANO, SENDO NECESSÁRIA SUA INGESTÃO VIA DIETA OU SUPLEMENTOS) DE CADEIA RAMIFICADA, IMPORTANTE NA FORMAÇÃO DA HEMOGLOBINA, SÍNTESE DE PROTEÍNAS E MUITAS FUNÇÕES METABÓLICAS. É ENCONTRADA NATURALMENTE EM MUITAS PROTEÍNAS E PLANTAS, COMO FEIJÃO, SOJA, GIRASSOL, ALFARROBA, ESPINAFRE, TRIGO, LENTILHA ETC. NOME QUÍMICO: L-ISOLEUCINA - NOME IUPAC: (2S)-2-AMINO-4-METHYLPENTANOIC ACID   SINÔNIMOS: (S)-2-AMINO-4-METHYLVALERICACID ;1-LEUCINE;2-AMINO-4-METHYLPENTANOIC ACID;2-AMINO-4-METHYLPENTANOICACID ;2-AMINO-4-METHYL-VALERICACI ;4-METHYL-L-NORVALIN ;4-METHYL-NORVALIN ;ALPHA-AMINO-GAMMA-METHYLVALERIC ACID - CAS: 61-90-5 - EINECS (EC#): 200-522-0   INS: 641   FÓRMULA MOLECULAR: C6H13NO2   FEMA: 3297 - PESO MOLECULAR: 131,17 G/MOL   A L-ISOLEUCINA É FABRICADA COMERCIALMENTE A PARTIR DA FERMENTAÇÃO DE CARBOIDRATOS E É UTILIZADA PRINCIPALMENTE COMO UM AMINOÁCIDO EM ALIMENTOS E SUPLEMENTOS NUTRICIONAIS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.";29224990.0;4;;NANJING JOYFUL IMP. / EXP. CO., LTD;WUXI JINGHAI AMINO ACID CO.,LTD;500,000;5949-C3;QUILOGRAMALIQUIDO;172779;21.863,01;1.157,33;30,05;15,92;23.066,31;461,33;2.00%;0,00;0.0%;1.203,82;484,39;2.1%;2.225,89;9.65%;0,00;30.490,82;3.049,08;10.0%;60,98;500,00;0,00;0,00;30.490,82
74310;OCCT06357/21;FOX 00192 + 189;2021-10-08;21/1930231-5;5,514000;NUTRAMAX S.A.;651838;"NOME COMERCIAL: L-CARNITINA L-TARTARATO (EM PÓ) L-CARNITINA É UM DERIVADO NATURAL DE AMINOÁCIDO USADO COMO SUPLEMENTO PRA PERDA DE PESO. L-CARNITINA L-TARTARATO É O SAL DA L-CARNITINA COM ÁCIDO TARTÁRICO E QUE APRESENTA ATIVIDADE ANTIOXIDANTE E QUÍMIOPROTETORA. NOMES QUÍMICOS: L-CARNITINA L-TARTARATO SINÔNIMOS: (R)-BIS[(3-CARBOXY- 2- HYDROXYPROPYL) TRIMETHYL AMMONIUM] L-TARTRATE; L-(-)-CARNITINE-L-(- )-TARTRATE; L-CARNITINE LTARTRATE; L-CARNITINE TARTRATE; L-CARNITINE- 1-TARTRATE;L-CARNITINETARTRATE,POWDER; LCARNITINE L-TARTRATE (FACTORY STANDARD); L-CARNIPURE(R) TARTRATE - CAS: 36687-82-8 FÓRMULA MOLECULAR: C11H19NO8 PESO MOLECULAR: 293,27 G/MOL ASPECTO FÍSICO: PÓ BRANCO OU OFFWHITE, CRISTALINO -ACONDICIONADO EM CAIXAS DE 25 KG PESO LÍQUIDO A L-CARNITINA L-TARTARATO É UTILIZADA PRINCIPALMENTE EM ALIMENTOS, BEBIDAS E SUPLEMENTOS COMO FONTE DE L-CARNITINA PARA FINS NUTRICIONAIS E METABÓLICOS ESPECÍFICOS, COMO POR EXEMPLO REDUZIR A DOR, MELHORAR O FLUXO DE OXIGÊNIO, AUMENTAR A DENSIDADE DOS RECEPTORES DE ANDRÓGENOS E ELEVAR A OXIDAÇÃO DA GORDURA PÓS-EXERCÍCIO. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010. L-CARNITINA - NUTRAMAX. LOTE: LT201216. DATA DE PRODUÇÃO: 10/12/2020. DATA DE VALIDADE: 10/12/2023.";29239090.0;6;;NANJING JOYFUL IMP. / EXP. CO., LTD;HUANGGANG HUAYANG PHARMACEUTICAL CO., LTD.;500,000;5949-C3;QUILOGRAMALIQUIDO;172779;79.953,00;1.157,33;109,84;15,92;81.236,09;1.624,72;2.00%;0,00;0.0%;4.402,35;0,00;0.0%;0,00;0.0%;0,00;96.959,07;9.695,91;10.0%;193,92;500,00;0,00;0,00;96.959,07
77254;OCCT09301/21;FOX 00195;2021-10-26;21/2047388-8;5,597300;NUTRAMAX S.A.;738397;NOME COMERCIAL: MALTITOL CRISTALINO 50-60 MESH MALTITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA HIDROGENAÇÃO DA MALTOSE NOMES QUÍMICOS: MALTITOL, ALFA-D-GLUCOPIRANOSIL-1,4-D-GLUCITOL SINÔNIMOS: D-MALTITOL, MALTOSE HIDROGENADA - CAS: 585-88-6 EINECS (EC#): 209-567-0 INS: 965 FÓRMULA MOLECULAR: C12H24O11 PESO MOLECULAR: 344,31G/MOL ASPECTO FÍSICO: PÓ BRANCO, CRISTALINO - ACONDICIONADO EM SACOS DE 25 KG PESO LÍQUIDO O MALTITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010.;29400093.0;4;;DISPROQUIMA PORTUGAL - PRODUTOS QUIMICOS, LTD;FUTASTE PHARMACEUTICAL CO., LTD.;11.700,000;5949-C3;QUILOGRAMALIQUIDO;174013;131.568,51;8.906,14;187,17;355,78;141.017,61;19.742,47;14.00%;0,00;0.0%;12.657,40;2.961,36;2.1%;13.608,19;9.65%;0,00;211.096,69;21.109,67;10.0%;18,04;11.700,00;0,00;0,00;211.096,69
77254;OCCT09301/21;FOX 00195;2021-10-26;21/2047388-8;5,597300;NUTRAMAX S.A.;4582;"NOME COMERCIAL: ASCORBATO DE SÓDIO PÓ - ASCORBATO DE SÓDIO É UM SAL DA VITAMINA C (ÁCIDO ASCÓRBICO) - NOME: ASCORBATO DE SÓDIO - SINÔNIMOS: SODIUM ASCORBATE, SODIUM L-ASCORBATE, 2,3-DIDEHYDRO-L-THREO-HEXONO-1,4- LACTONE SODIUM ENOLATE; 3-KETO-L-GULOFURANO-LACTONE SODIUM ENOLATE - CAS: 134-03-2 - INS: 301 - FEMA NR. 205-126-1 - FÓRMULA MOLECULAR:  C6H7O6NA - PESO MOLECULAR: 198,11 G/MOL - ASPECTO: PÓ CRISTALINO BRANCO OU OFF-WHITE - ACONDICIONADO EM CAIXAS DE 25 KG PESO LÍQUIDO - O ASCORBATO DE SÓDIO É UTILIZADO PRINCIPALMENTE COMO FONTE DE VITAMINA C E ACIDULANTE E REGULADOR DE ACIDEZ EM PRODUTOS ALIMENTÍCIOS E SUPLEMENTOS ESPORTIVOS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010";29362720.0;3;;DISPROQUIMA PORTUGAL - PRODUTOS QUIMICOS, LTD;DSM JIANGSHAN PHARMACEUTICAL (JIANGSU) CO.,LTD.;300,000;5949-C3;QUILOGRAMALIQUIDO;174013;12.772,70;228,37;18,14;9,12;13.028,33;260,57;2.00%;0,00;0.0%;1.228,78;0,00;0.0%;0,00;0.0%;0,00;16.130,75;1.613,08;10.0%;53,77;300,00;0,00;0,00;16.130,75
77254;OCCT09301/21;FOX 00195;2021-10-26;21/2047388-8;5,597300;NUTRAMAX S.A.;738354;"NOME COMERCIAL: ERITRITOL PÓ 100 MESH - ERITRITOL É O NOME GENÉRICO DO POLIOL OBTIDO PELA FERMENTAÇÃO DE AMIDO HIDROLISADO POR LEVEDURAS OSMOFÍLICAS COMO MONILIELLA POLLINIS OU TRICHOSPORONOIDES MEGACHILENSIS - NOMES QUÍMICOS: ERITRITOL ; 1,2,3,4-BUTANETETROL - SINÔNIMOS: MESO-ERITRITOL, TETRAHIDROXIBUTANO, ERYTHRITE - CAS: 149-32-6 - EINECS (EC#): 205-737-3 - INS: 968 - FÓRMULA MOLECULAR: C4H10O4 - PESO MOLECULAR: 122,12 G/MOL - O ERITRITOL É UTILIZADO PRINCIPALMENTE COMO EDULCORANTE (SUBSTITUTO DO AÇÚCAR) E AGENTE DE CORPO EM ALIMENTOS E BEBIDAS. PRODUTO ISENTO DE REGISTRO CONFORME RESOLUÇÃO RDC ANVISA NR. 27 DE 06/08/2010. ACONDICIONADOS EM SACOS DE 20KG. DATA DE FABRICAÇÃO: 10/12/2019. DATA DE VALIDADE: 09/12/2022. LOTE: 19121071.";29054900.0;2;;DISPROQUIMA PORTUGAL - PRODUTOS QUIMICOS, LTD;BAOLINGBAO BIOLOGY CO., LTD.;2.960,000;5949-C3;QUILOGRAMALIQUIDO;174013;52.718,39;2.253,19;74,89;90,01;55.136,49;1.102,73;2.00%;0,00;0.0%;5.071,71;1.157,86;2.1%;5.320,67;9.65%;0,00;75.321,63;7.532,16;10.0%;25,45;2.960,00;0,00;0,00;75.321,63
